model,subj,metric,time_ms,beta_uV
original_A,s28,I,220.0,0.4081377173047891
original_A,s28,I,240.0,0.2535831097227627
original_A,s28,I,260.0,0.08063634252746366
original_A,s28,I,280.0,0.4375796529786765
original_A,s28,I,300.0,0.7002322801838113
original_A,s28,I,320.0,0.4306658867711438
original_A,s28,I,340.0,0.21116900871123104
original_A,s28,I,360.0,0.2857531345973537
original_A,s28,I,380.0,0.2137406764784059
original_A,s28,I,400.0,0.29797753782989117
original_A,s28,I,420.0,0.33335055019411663
original_A,s28,I,440.0,0.37917443955410524
original_A,s28,I,460.0,0.3344806135699806
original_A,s28,I,480.0,0.3899389825050626
original_A,s28,I,500.0,0.6437424965518617
original_A,s28,I,520.0,0.5531705931855938
original_A,s28,I,540.0,0.3296945506826347
original_A,s28,I,560.0,0.3302351330613841
original_A,s28,I,580.0,0.440075625757414
original_A,s28,I,600.0,0.33390978679422195
original_A,s28,I,620.0,0.13495039909593753
original_A,s28,I,640.0,0.16572492457273924
original_A,s28,I,660.0,0.29245935696774794
original_A,s28,I,680.0,0.38570464193622644
original_A,s28,I,700.0,0.49942675161681893
original_A,s28,I,720.0,0.48750891235133953
original_A,s28,I,740.0,0.6093374475152075
original_A,s28,I,760.0,0.613466632141865
original_A,s28,I,780.0,0.5439582318123773
original_A,s28,I,800.0,0.46060399856125345
original_A,s28,I,820.0,0.5825173678809353
original_A,s28,I,840.0,0.6708673127646108
original_A,s28,I,860.0,0.7103496349091257
original_A,s28,I,880.0,0.7111366793324978
original_A,s28,I,900.0,0.6450464489948426
original_A,s28,I,920.0,0.6419666748451109
original_A,s28,I,940.0,0.5317296942015185
original_A,s28,I,960.0,0.5292185542859801
original_A,s28,I,980.0,0.5421232601418815
A2,s28,G_new,0.0,0.06630722443604581
A2,s28,G_new,20.0,0.06059965668285512
A2,s28,G_new,40.0,0.0744381380175794
A2,s28,G_new,60.0,0.08896340960052646
A2,s28,G_new,80.0,0.09626560920582611
A2,s28,G_new,100.0,0.11288298538843015
A2,s28,G_new,120.0,0.24824210735417387
A2,s28,G_new,140.0,0.3414078679349062
A2,s28,G_new,160.0,0.36174256975070523
A2,s28,G_new,180.0,0.23783137175963293
A2,s28,G_new,200.0,0.08966914475597176
A2,s28,G_new,220.0,0.10674802569889244
A2,s28,G_new,240.0,0.10130965409704872
A2,s28,G_new,260.0,0.003534498097487168
A2,s28,G_new,280.0,-0.14793402924893945
A2,s28,G_new,300.0,-0.15923710108536432
A2,s28,G_new,320.0,-0.08391370675843926
A2,s28,G_new,340.0,0.02947840016394654
A2,s28,G_new,360.0,0.04696150536960214
A2,s28,G_new,380.0,0.030891963293505353
A2,s28,G_new,400.0,0.07233968364781526
A2,s28,G_new,420.0,0.18098992547675902
A2,s28,G_new,440.0,0.1949210880425623
A2,s28,G_new,460.0,0.07637940954714315
A2,s28,G_new,480.0,0.11198255824693606
A2,s28,G_new,500.0,0.16164734492879962
A2,s28,G_new,520.0,0.11581638099809043
A2,s28,G_new,540.0,0.08102530541467834
A2,s28,G_new,560.0,0.1512993816109011
A2,s28,G_new,580.0,0.09279210281579858
A2,s28,G_new,600.0,-0.01874232065337412
A2,s28,G_new,620.0,-0.06399940056304934
A2,s28,G_new,640.0,-0.05499270475605114
A2,s28,G_new,660.0,-0.023717088018078702
A2,s28,G_new,680.0,0.047542902179790666
A2,s28,G_new,700.0,-0.01853873085977445
A2,s28,G_new,720.0,-0.06467754500915329
A2,s28,G_new,740.0,-0.06661371926312087
A2,s28,G_new,760.0,-0.10488901909442627
A2,s28,G_new,780.0,-0.11281467624456884
A2,s28,G_new,800.0,-0.043387372755823474
A2,s28,G_new,820.0,0.009078162194841075
A2,s28,G_new,840.0,-0.05841190532656736
A2,s28,G_new,860.0,-0.0045082469509947765
A2,s28,G_new,880.0,0.09348212318884437
A2,s28,G_new,900.0,0.14896736410001693
A2,s28,G_new,920.0,0.05237509821351462
A2,s28,G_new,940.0,0.024298852006898408
A2,s28,G_new,960.0,0.04785141142362084
A2,s28,G_new,980.0,0.1307333748348886
A2,s28,A2,0.0,0.1733373361203646
A2,s28,A2,20.0,0.1919039037188531
A2,s28,A2,40.0,0.14762956444876796
A2,s28,A2,60.0,0.24539539565015955
A2,s28,A2,80.0,0.33838391282040875
A2,s28,A2,100.0,0.3098267700114315
A2,s28,A2,120.0,0.2125031947869216
A2,s28,A2,140.0,0.15888267133254408
A2,s28,A2,160.0,0.1829428876707308
A2,s28,A2,180.0,0.2110874483949837
A2,s28,A2,200.0,0.23831128621575098
A2,s28,A2,220.0,0.16832535195000714
A2,s28,A2,240.0,0.2090066139967723
A2,s28,A2,260.0,0.26732099587576824
A2,s28,A2,280.0,0.17739924135463275
A2,s28,A2,300.0,0.0010734568423811219
A2,s28,A2,320.0,-0.12475123895199541
A2,s28,A2,340.0,-0.15305175403474777
A2,s28,A2,360.0,-0.1584435934072857
A2,s28,A2,380.0,-0.11432539750115611
A2,s28,A2,400.0,-0.1663067247362945
A2,s28,A2,420.0,-0.2337999768922749
A2,s28,A2,440.0,-0.17257897769305175
A2,s28,A2,460.0,-0.019122182638577456
A2,s28,A2,480.0,-0.02120508543432295
A2,s28,A2,500.0,0.027480174839567745
A2,s28,A2,520.0,0.14660413230813032
A2,s28,A2,540.0,0.12989127642766912
A2,s28,A2,560.0,0.038672932480531
A2,s28,A2,580.0,0.005541875322685436
A2,s28,A2,600.0,-0.016416110166675532
A2,s28,A2,620.0,-0.032157415300901125
A2,s28,A2,640.0,-0.0867312752955745
A2,s28,A2,660.0,-0.17673765155754645
A2,s28,A2,680.0,-0.09789963449215236
A2,s28,A2,700.0,-0.0431875005110302
A2,s28,A2,720.0,-0.0683097683363567
A2,s28,A2,740.0,-0.039932091512097846
A2,s28,A2,760.0,-0.1255454143045783
A2,s28,A2,780.0,-0.11652493598581004
A2,s28,A2,800.0,-0.0958756598367155
A2,s28,A2,820.0,-0.1782390317715
A2,s28,A2,840.0,-0.18972804877038096
A2,s28,A2,860.0,-0.14195565766595014
A2,s28,A2,880.0,-0.14141291355779698
A2,s28,A2,900.0,-0.04853302152816008
A2,s28,A2,920.0,-0.057000844521940264
A2,s28,A2,940.0,-0.03812474435026081
A2,s28,A2,960.0,-0.023506642917278775
A2,s28,A2,980.0,-0.0288158331223701
A2,s28,I,0.0,0.023614137630273015
A2,s28,I,20.0,0.11708651522224942
A2,s28,I,40.0,-0.01758524172100233
A2,s28,I,60.0,-0.04549069370638803
A2,s28,I,80.0,-0.08069561855479256
A2,s28,I,100.0,-0.045225616369892155
A2,s28,I,120.0,-0.10914632410086775
A2,s28,I,140.0,-0.1738314062225197
A2,s28,I,160.0,-0.21220037212602766
A2,s28,I,180.0,-0.01835325969118634
A2,s28,I,200.0,0.038273397523064745
A2,s28,I,220.0,0.2259447254430306
A2,s28,I,240.0,0.10162286722848472
A2,s28,I,260.0,0.004236299551753003
A2,s28,I,280.0,0.3171612782854566
A2,s28,I,300.0,0.5208915343727736
A2,s28,I,320.0,0.21600430133766457
A2,s28,I,340.0,-0.013547598227178936
A2,s28,I,360.0,0.037674779257335006
A2,s28,I,380.0,-0.05254787926122234
A2,s28,I,400.0,-0.011001595437728967
A2,s28,I,420.0,0.02847810708120449
A2,s28,I,440.0,0.06166185332079749
A2,s28,I,460.0,0.05196521436009352
A2,s28,I,480.0,0.12451157638588778
A2,s28,I,500.0,0.2826158270493004
A2,s28,I,520.0,0.1884581986476398
A2,s28,I,540.0,0.05476637403382381
A2,s28,I,560.0,0.09178839723995029
A2,s28,I,580.0,0.19098321937255108
A2,s28,I,600.0,0.11934596315347694
A2,s28,I,620.0,0.038250987393390966
A2,s28,I,640.0,0.0594819882883901
A2,s28,I,660.0,0.07158884291588069
A2,s28,I,680.0,0.12780815348268887
A2,s28,I,700.0,0.22236757403656396
A2,s28,I,720.0,0.20155783149176276
A2,s28,I,740.0,0.34236148560875207
A2,s28,I,760.0,0.37854640069469664
A2,s28,I,780.0,0.26657237933043654
A2,s28,I,800.0,0.15814052656646777
A2,s28,I,820.0,0.2355553986498452
A2,s28,I,840.0,0.29714086758744795
A2,s28,I,860.0,0.36405947681099193
A2,s28,I,880.0,0.39997578662046335
A2,s28,I,900.0,0.34403547685823854
A2,s28,I,920.0,0.38338739348757467
A2,s28,I,940.0,0.29970775513053777
A2,s28,I,960.0,0.2856414487193487
A2,s28,I,980.0,0.26180332609892953
robust_A_AR,s28,G_new,0.0,0.04520773009644521
robust_A_AR,s28,G_new,20.0,0.03787589649716941
robust_A_AR,s28,G_new,40.0,0.057205418605800425
robust_A_AR,s28,G_new,60.0,0.0592106472063192
robust_A_AR,s28,G_new,80.0,0.0549289169147757
robust_A_AR,s28,G_new,100.0,0.07551323886025493
robust_A_AR,s28,G_new,120.0,0.22344129973551247
robust_A_AR,s28,G_new,140.0,0.323371651079188
robust_A_AR,s28,G_new,160.0,0.3400731698795121
robust_A_AR,s28,G_new,180.0,0.2125641737345748
robust_A_AR,s28,G_new,200.0,0.06128661851002845
robust_A_AR,s28,G_new,220.0,0.08711384268483463
robust_A_AR,s28,G_new,240.0,0.07648235888773042
robust_A_AR,s28,G_new,260.0,-0.02893117175655696
robust_A_AR,s28,G_new,280.0,-0.1690584073119116
robust_A_AR,s28,G_new,300.0,-0.15828776124357397
robust_A_AR,s28,G_new,320.0,-0.06725329612087011
robust_A_AR,s28,G_new,340.0,0.049685276718954285
robust_A_AR,s28,G_new,360.0,0.0679733936160581
robust_A_AR,s28,G_new,380.0,0.04657955326871134
robust_A_AR,s28,G_new,400.0,0.0946873657330264
robust_A_AR,s28,G_new,420.0,0.21162610934233703
robust_A_AR,s28,G_new,440.0,0.21809279821518643
robust_A_AR,s28,G_new,460.0,0.0804385042208014
robust_A_AR,s28,G_new,480.0,0.11619515445269189
robust_A_AR,s28,G_new,500.0,0.16044042642579098
robust_A_AR,s28,G_new,520.0,0.09995836981245212
robust_A_AR,s28,G_new,540.0,0.06668438115726213
robust_A_AR,s28,G_new,560.0,0.1479739783167464
robust_A_AR,s28,G_new,580.0,0.0936117142634152
robust_A_AR,s28,G_new,600.0,-0.015426336987859092
robust_A_AR,s28,G_new,620.0,-0.05945534234116959
robust_A_AR,s28,G_new,640.0,-0.043669129032269674
robust_A_AR,s28,G_new,660.0,-0.000615970660409082
robust_A_AR,s28,G_new,680.0,0.06115669019086953
robust_A_AR,s28,G_new,700.0,-0.011548371766566201
robust_A_AR,s28,G_new,720.0,-0.05453920504554778
robust_A_AR,s28,G_new,740.0,-0.06008514426320988
robust_A_AR,s28,G_new,760.0,-0.08800861355272714
robust_A_AR,s28,G_new,780.0,-0.0967892400214302
robust_A_AR,s28,G_new,800.0,-0.02975410902224647
robust_A_AR,s28,G_new,820.0,0.033124633570748185
robust_A_AR,s28,G_new,840.0,-0.03278890065357988
robust_A_AR,s28,G_new,860.0,0.015065082866490734
robust_A_AR,s28,G_new,880.0,0.11277674633946735
robust_A_AR,s28,G_new,900.0,0.15676058818932923
robust_A_AR,s28,G_new,920.0,0.060955424671814036
robust_A_AR,s28,G_new,940.0,0.03039401369638703
robust_A_AR,s28,G_new,960.0,0.05221572096853751
robust_A_AR,s28,G_new,980.0,0.13597321399177292
robust_A_AR,s28,AR,0.0,0.12539082416235608
robust_A_AR,s28,AR,20.0,0.07348393264683328
robust_A_AR,s28,AR,40.0,0.0309996222904962
robust_A_AR,s28,AR,60.0,0.16538963354971936
robust_A_AR,s28,AR,80.0,0.25988114824124076
robust_A_AR,s28,AR,100.0,0.18877957782050098
robust_A_AR,s28,AR,120.0,0.0441516948133065
robust_A_AR,s28,AR,140.0,-0.019058875657869512
robust_A_AR,s28,AR,160.0,0.07074456124006351
robust_A_AR,s28,AR,180.0,0.10877077533985266
robust_A_AR,s28,AR,200.0,0.10806445300105419
robust_A_AR,s28,AR,220.0,0.033871151008184025
robust_A_AR,s28,AR,240.0,0.08808677339450827
robust_A_AR,s28,AR,260.0,0.18577375805396013
robust_A_AR,s28,AR,280.0,0.08007204984173293
robust_A_AR,s28,AR,300.0,-0.11021867213875358
robust_A_AR,s28,AR,320.0,-0.241840069329269
robust_A_AR,s28,AR,340.0,-0.27275255454074737
robust_A_AR,s28,AR,360.0,-0.29193422563861254
robust_A_AR,s28,AR,380.0,-0.2647460937115963
robust_A_AR,s28,AR,400.0,-0.33653763945646903
robust_A_AR,s28,AR,420.0,-0.39285208496019564
robust_A_AR,s28,AR,440.0,-0.34729657508809797
robust_A_AR,s28,AR,460.0,-0.1917782759281606
robust_A_AR,s28,AR,480.0,-0.18300365826792805
robust_A_AR,s28,AR,500.0,-0.1998601358681078
robust_A_AR,s28,AR,520.0,-0.0981965061126108
robust_A_AR,s28,AR,540.0,-0.05712354488032076
robust_A_AR,s28,AR,560.0,-0.114062487896983
robust_A_AR,s28,AR,580.0,-0.1495536920506248
robust_A_AR,s28,AR,600.0,-0.1473021869486734
robust_A_AR,s28,AR,620.0,-0.08797793846504125
robust_A_AR,s28,AR,640.0,-0.14148595294551972
robust_A_AR,s28,AR,660.0,-0.2910248415252524
robust_A_AR,s28,AR,680.0,-0.24522007879275234
robust_A_AR,s28,AR,700.0,-0.2093834965743091
robust_A_AR,s28,AR,720.0,-0.23680338752420915
robust_A_AR,s28,AR,740.0,-0.20029496317312412
robust_A_AR,s28,AR,760.0,-0.25508890014325586
robust_A_AR,s28,AR,780.0,-0.27354234392354526
robust_A_AR,s28,AR,800.0,-0.2710774764370734
robust_A_AR,s28,AR,820.0,-0.37048524813709854
robust_A_AR,s28,AR,840.0,-0.3970931674606481
robust_A_AR,s28,AR,860.0,-0.3384267259776771
robust_A_AR,s28,AR,880.0,-0.31618040227004907
robust_A_AR,s28,AR,900.0,-0.22889048289873629
robust_A_AR,s28,AR,920.0,-0.2099761073320254
robust_A_AR,s28,AR,940.0,-0.17705441464039504
robust_A_AR,s28,AR,960.0,-0.17146806295977846
robust_A_AR,s28,AR,980.0,-0.19887120737781147
robust_A_AR,s28,I,0.0,0.022385698539675924
robust_A_AR,s28,I,20.0,0.16032142607681027
robust_A_AR,s28,I,40.0,0.03310038019153805
robust_A_AR,s28,I,60.0,-0.03895250207515169
robust_A_AR,s28,I,80.0,-0.09339785654851247
robust_A_AR,s28,I,100.0,-0.023296281981147304
robust_A_AR,s28,I,120.0,-0.03586669321452539
robust_A_AR,s28,I,140.0,-0.08350310358846424
robust_A_AR,s28,I,160.0,-0.17145662945086834
robust_A_AR,s28,I,180.0,0.010133012982791428
robust_A_AR,s28,I,200.0,0.08049020508089139
robust_A_AR,s28,I,220.0,0.2847420274505901
robust_A_AR,s28,I,240.0,0.143213932328079
robust_A_AR,s28,I,260.0,0.007531806333998192
robust_A_AR,s28,I,280.0,0.3488409317397326
robust_A_AR,s28,I,300.0,0.5966413546841791
robust_A_AR,s28,I,320.0,0.32035707861680873
robust_A_AR,s28,I,340.0,0.09813142883127762
robust_A_AR,s28,I,360.0,0.15982191781248298
robust_A_AR,s28,I,380.0,0.07251264435056354
robust_A_AR,s28,I,400.0,0.13776207608818009
robust_A_AR,s28,I,420.0,0.18283249855658032
robust_A_AR,s28,I,440.0,0.2147164241117745
robust_A_AR,s28,I,460.0,0.1735536325857244
robust_A_AR,s28,I,480.0,0.23909742263183226
robust_A_AR,s28,I,500.0,0.4323993317769844
robust_A_AR,s28,I,520.0,0.3268248803895788
robust_A_AR,s28,I,540.0,0.15696628251526795
robust_A_AR,s28,I,560.0,0.18845947448252198
robust_A_AR,s28,I,580.0,0.29575487640714426
robust_A_AR,s28,I,600.0,0.21189507449526537
robust_A_AR,s28,I,620.0,0.08264909939720991
robust_A_AR,s28,I,640.0,0.11384255750183349
robust_A_AR,s28,I,660.0,0.1842125181208587
robust_A_AR,s28,I,680.0,0.24753518731065183
robust_A_AR,s28,I,700.0,0.3442607039077774
robust_A_AR,s28,I,720.0,0.32994010517957045
robust_A_AR,s28,I,740.0,0.45963567027338564
robust_A_AR,s28,I,760.0,0.49155540273401654
robust_A_AR,s28,I,780.0,0.39656619461616477
robust_A_AR,s28,I,800.0,0.29650094527425236
robust_A_AR,s28,I,820.0,0.4016824489997652
robust_A_AR,s28,I,840.0,0.4758374735988616
robust_A_AR,s28,I,860.0,0.5259629233035461
robust_A_AR,s28,I,880.0,0.546959601129673
robust_A_AR,s28,I,900.0,0.4766412960289119
robust_A_AR,s28,I,920.0,0.49896274924999406
robust_A_AR,s28,I,940.0,0.4019991383116001
robust_A_AR,s28,I,960.0,0.3912338680278643
robust_A_AR,s28,I,980.0,0.38351547077412795
original_A,s29,G_new,0.0,0.4790372999797665
original_A,s29,G_new,20.0,0.590042770713841
original_A,s29,G_new,40.0,0.31496461246905183
original_A,s29,G_new,60.0,0.12377985590381341
original_A,s29,G_new,80.0,0.12151699492528202
original_A,s29,G_new,100.0,0.2608370890363129
original_A,s29,G_new,120.0,0.24619453858359167
original_A,s29,G_new,140.0,0.2867636621719486
original_A,s29,G_new,160.0,0.17739172393401426
original_A,s29,G_new,180.0,0.38428513313688883
original_A,s29,G_new,200.0,0.49341616924560017
original_A,s29,G_new,220.0,0.5448615188619579
original_A,s29,G_new,240.0,0.5025694947026809
original_A,s29,G_new,260.0,0.7652926967633153
original_A,s29,G_new,280.0,0.8252649194100357
original_A,s29,G_new,300.0,0.9784470870563442
original_A,s29,G_new,320.0,0.7892931558121415
original_A,s29,G_new,340.0,0.8820566002134644
original_A,s29,G_new,360.0,0.9876763554622427
original_A,s29,G_new,380.0,0.9489892844598087
original_A,s29,G_new,400.0,1.0229915157337783
original_A,s29,G_new,420.0,1.0006581811187816
original_A,s29,G_new,440.0,0.7260088863121464
original_A,s29,G_new,460.0,0.7350430175081035
original_A,s29,G_new,480.0,0.8745930656145218
original_A,s29,G_new,500.0,0.7875734215486001
original_A,s29,G_new,520.0,0.7495196298502476
original_A,s29,G_new,540.0,0.7418715639985564
original_A,s29,G_new,560.0,0.9928991135936837
original_A,s29,G_new,580.0,1.1584782046394237
original_A,s29,G_new,600.0,0.9200769440873089
original_A,s29,G_new,620.0,0.8129186117694581
original_A,s29,G_new,640.0,0.7538881307045542
original_A,s29,G_new,660.0,0.7557539227249739
original_A,s29,G_new,680.0,0.8122568532743321
original_A,s29,G_new,700.0,0.7827484555701415
original_A,s29,G_new,720.0,0.7836338034320305
original_A,s29,G_new,740.0,0.5904511826778818
original_A,s29,G_new,760.0,0.5439529211516825
original_A,s29,G_new,780.0,0.7275178664125168
original_A,s29,G_new,800.0,0.9275941883128214
original_A,s29,G_new,820.0,1.09732080818949
original_A,s29,G_new,840.0,1.2045720226728442
original_A,s29,G_new,860.0,0.8321400192718729
original_A,s29,G_new,880.0,0.759037415027417
original_A,s29,G_new,900.0,0.924518093666599
original_A,s29,G_new,920.0,0.908094188573568
original_A,s29,G_new,940.0,0.8280137514726247
original_A,s29,G_new,960.0,0.6451245689135192
original_A,s29,G_new,980.0,0.5253487979471655
original_A,s29,A,0.0,-0.08804946577162934
original_A,s29,A,20.0,-0.17461870160103363
original_A,s29,A,40.0,-0.2835838183742347
original_A,s29,A,60.0,-0.2994795072410867
original_A,s29,A,80.0,-0.10034962468535824
original_A,s29,A,100.0,-0.1789538183591481
original_A,s29,A,120.0,-0.3228211778395442
original_A,s29,A,140.0,-0.3225152235247975
original_A,s29,A,160.0,-0.2650712815720329
original_A,s29,A,180.0,-0.48562384680525716
original_A,s29,A,200.0,-0.6708740030060831
original_A,s29,A,220.0,-0.5591991159116428
original_A,s29,A,240.0,-0.42756837640945533
original_A,s29,A,260.0,-0.4128494993391697
original_A,s29,A,280.0,-0.6712103492970041
original_A,s29,A,300.0,-0.5918655305467551
original_A,s29,A,320.0,-0.5634595249031663
original_A,s29,A,340.0,-0.38271678609721954
original_A,s29,A,360.0,-0.3244024294320335
original_A,s29,A,380.0,-0.3580593066679111
original_A,s29,A,400.0,-0.43271256281209225
original_A,s29,A,420.0,-0.6491274082767415
original_A,s29,A,440.0,-0.4720003954780841
original_A,s29,A,460.0,-0.3190318226511544
original_A,s29,A,480.0,-0.2519590796288045
original_A,s29,A,500.0,-0.2927174893494445
original_A,s29,A,520.0,-0.4668876665475116
original_A,s29,A,540.0,-0.4040368023064611
original_A,s29,A,560.0,-0.5281212711500325
original_A,s29,A,580.0,-0.6497532587536727
original_A,s29,A,600.0,-0.40753489789480296
original_A,s29,A,620.0,0.005376276142550415
original_A,s29,A,640.0,-0.19777505532934422
original_A,s29,A,660.0,-0.6422913849750863
original_A,s29,A,680.0,-0.6076698239974567
original_A,s29,A,700.0,-0.5645416565260253
original_A,s29,A,720.0,-0.5127976823171254
original_A,s29,A,740.0,-0.4821105471473717
original_A,s29,A,760.0,-0.45379052500416256
original_A,s29,A,780.0,-0.6474689656325435
original_A,s29,A,800.0,-0.7263056367522963
original_A,s29,A,820.0,-0.4866465065049631
original_A,s29,A,840.0,-0.3511676954493745
original_A,s29,A,860.0,-0.35677481924027976
original_A,s29,A,880.0,-0.5597539728710317
original_A,s29,A,900.0,-0.7504480609888743
original_A,s29,A,920.0,-0.5596278463396935
original_A,s29,A,940.0,-0.4302842308130717
original_A,s29,A,960.0,-0.4032350330930947
original_A,s29,A,980.0,-0.3882313321583485
original_A,s29,I,0.0,-0.04420141744390836
original_A,s29,I,20.0,0.24607024541317213
original_A,s29,I,40.0,0.5995797361210301
original_A,s29,I,60.0,0.5719159515620966
original_A,s29,I,80.0,0.060795836327752956
original_A,s29,I,100.0,-0.16423156024907148
original_A,s29,I,120.0,-0.051779653465447495
original_A,s29,I,140.0,-0.1835957051771649
original_A,s29,I,160.0,-0.35584059624709796
original_A,s29,I,180.0,-0.336623861598097
original_A,s29,I,200.0,-0.03626471686275509
original_A,s29,I,220.0,-0.2049067531389148
original_A,s29,I,240.0,-0.3709055368055225
original_A,s29,I,260.0,-0.4015172851160017
original_A,s29,I,280.0,-0.003823954077944957
original_A,s29,I,300.0,-0.23541369089078906
original_A,s29,I,320.0,-0.3917451283269815
original_A,s29,I,340.0,-0.24817290625392885
original_A,s29,I,360.0,-0.2980142017578126
original_A,s29,I,380.0,-0.39708038110812804
original_A,s29,I,400.0,-0.5435924656296084
original_A,s29,I,420.0,-0.2439176258786108
original_A,s29,I,440.0,0.00632103969574338
original_A,s29,I,460.0,-0.17680900032347388
original_A,s29,I,480.0,-0.30412766613035846
original_A,s29,I,500.0,-0.5310523747834545
original_A,s29,I,520.0,-0.5250480093773878
original_A,s29,I,540.0,-0.46035933518344263
original_A,s29,I,560.0,-0.18523488727095347
original_A,s29,I,580.0,-0.01346721535780743
original_A,s29,I,600.0,-0.24791951710446328
original_A,s29,I,620.0,-0.7930230482958701
original_A,s29,I,640.0,-0.49311196670076374
original_A,s29,I,660.0,0.2808160572270254
original_A,s29,I,680.0,0.30393156797899046
original_A,s29,I,700.0,0.047857168077177464
original_A,s29,I,720.0,-0.050167970458457826
original_A,s29,I,740.0,0.07624369961995305
original_A,s29,I,760.0,0.11081400287176174
original_A,s29,I,780.0,0.052161912776156505
original_A,s29,I,800.0,-0.06136937989947305
original_A,s29,I,820.0,-0.4643922374077696
original_A,s29,I,840.0,-0.7623567753080213
original_A,s29,I,860.0,-0.8339914421419623
original_A,s29,I,880.0,-0.3609821857061723
original_A,s29,I,900.0,-0.2364406122343239
original_A,s29,I,920.0,-0.23090353121149515
original_A,s29,I,940.0,-0.18522793267409832
original_A,s29,I,960.0,-0.20804078029914538
original_A,s29,I,980.0,-0.2462662369685745
A2,s29,G_new,0.0,0.484439651318643
A2,s29,G_new,20.0,0.5790187230894437
A2,s29,G_new,40.0,0.26931704852132604
A2,s29,G_new,60.0,0.07247085011386344
A2,s29,G_new,80.0,0.10653333149924983
A2,s29,G_new,100.0,0.24203902432780217
A2,s29,G_new,120.0,0.18239834046049258
A2,s29,G_new,140.0,0.2327925802914681
A2,s29,G_new,160.0,0.1431659611491466
A2,s29,G_new,180.0,0.29803425744488654
A2,s29,G_new,200.0,0.3644442247664249
A2,s29,G_new,220.0,0.4418235892979396
A2,s29,G_new,240.0,0.42577884058138604
A2,s29,G_new,260.0,0.6931816871884036
A2,s29,G_new,280.0,0.694315579545216
A2,s29,G_new,300.0,0.8754213625966903
A2,s29,G_new,320.0,0.6843259606893202
A2,s29,G_new,340.0,0.8133895725775515
A2,s29,G_new,360.0,0.9415145567241334
A2,s29,G_new,380.0,0.8938515348526342
A2,s29,G_new,400.0,0.9436529821272247
A2,s29,G_new,420.0,0.8853983407700344
A2,s29,G_new,440.0,0.6665212567668035
A2,s29,G_new,460.0,0.6918697946552693
A2,s29,G_new,480.0,0.8244654774449266
A2,s29,G_new,500.0,0.7318057385636872
A2,s29,G_new,520.0,0.6565582897076928
A2,s29,G_new,540.0,0.6698649549408713
A2,s29,G_new,560.0,0.8877248039614486
A2,s29,G_new,580.0,1.023753076634585
A2,s29,G_new,600.0,0.846252958490169
A2,s29,G_new,620.0,0.8116373109644659
A2,s29,G_new,640.0,0.7028731813177819
A2,s29,G_new,660.0,0.5985028763340176
A2,s29,G_new,680.0,0.6781092250154552
A2,s29,G_new,700.0,0.6587755160913166
A2,s29,G_new,720.0,0.6697767467076733
A2,s29,G_new,740.0,0.4906086171769235
A2,s29,G_new,760.0,0.4493406572709032
A2,s29,G_new,780.0,0.5968174333343754
A2,s29,G_new,800.0,0.7718648757488422
A2,s29,G_new,820.0,0.9901903810859587
A2,s29,G_new,840.0,1.1309192459598545
A2,s29,G_new,860.0,0.7644082209166483
A2,s29,G_new,880.0,0.6539289590635303
A2,s29,G_new,900.0,0.7851375189280755
A2,s29,G_new,920.0,0.7977837157640685
A2,s29,G_new,940.0,0.74193514342037
A2,s29,G_new,960.0,0.5788617244701004
A2,s29,G_new,980.0,0.4647957303489007
A2,s29,A2,0.0,0.16247464867727676
A2,s29,A2,20.0,0.11619154210807016
A2,s29,A2,40.0,-0.07425620746046935
A2,s29,A2,60.0,-0.10782566213426645
A2,s29,A2,80.0,-0.015194262161332087
A2,s29,A2,100.0,0.04798997519942809
A2,s29,A2,120.0,-0.19667790564348675
A2,s29,A2,140.0,-0.10394470645401455
A2,s29,A2,160.0,0.010601363035798811
A2,s29,A2,180.0,-0.2037553685199744
A2,s29,A2,200.0,-0.3745442864093419
A2,s29,A2,220.0,-0.26987780422859375
A2,s29,A2,240.0,-0.1874615486541674
A2,s29,A2,260.0,-0.16171011169387045
A2,s29,A2,280.0,-0.39286045815949594
A2,s29,A2,300.0,-0.22847991582052624
A2,s29,A2,320.0,-0.2827787763670671
A2,s29,A2,340.0,-0.1671492073161198
A2,s29,A2,360.0,-0.0275454311720837
A2,s29,A2,380.0,-0.07008320624041461
A2,s29,A2,400.0,-0.2051087052075723
A2,s29,A2,420.0,-0.27206687474171204
A2,s29,A2,440.0,0.03268294012257331
A2,s29,A2,460.0,-0.006007609834576794
A2,s29,A2,480.0,-0.15668248314555328
A2,s29,A2,500.0,-0.15862932991365106
A2,s29,A2,520.0,-0.2910332381948
A2,s29,A2,540.0,-0.17185768525897294
A2,s29,A2,560.0,-0.32940050364070617
A2,s29,A2,580.0,-0.4557627959962544
A2,s29,A2,600.0,-0.18466157717686182
A2,s29,A2,620.0,-0.01893810357440695
A2,s29,A2,640.0,-0.23356776846089206
A2,s29,A2,660.0,-0.6786874335964425
A2,s29,A2,680.0,-0.5034723859104169
A2,s29,A2,700.0,-0.461542642229236
A2,s29,A2,720.0,-0.4310584802027916
A2,s29,A2,740.0,-0.33701374000326745
A2,s29,A2,760.0,-0.32323178080372483
A2,s29,A2,780.0,-0.4205045810972446
A2,s29,A2,800.0,-0.5580917551976377
A2,s29,A2,820.0,-0.4003538390118285
A2,s29,A2,840.0,-0.25427300886754534
A2,s29,A2,860.0,-0.19106953649275443
A2,s29,A2,880.0,-0.288800504003641
